bin_center,tp,fp,tn,fn,test_sig_hist,test_bkg_hist,train_sig_hist,train_bkg_hist,sig,acc
-8.848139,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,2.2644628006619447e-05,0.7071067811865475,0.5
-8.483271,0.9999999999999999,0.9999999999999997,0.0,0.0,0.0,1.6162279713007153e-05,0.0,0.0,0.7071067811865475,0.5000000000000001
-8.118403,0.9999999999999999,0.9999838377202868,1.6162279713007153e-05,0.0,0.0,0.0008176168701776748,0.0,0.0003817170128420753,0.7071096383182603,0.5000080811398565
-7.7535353,0.9999999999999999,0.9991662208501091,0.0008337791498906819,0.0,0.0,0.0004075635585642858,0.0,0.0014548333515487133,0.7072542200101557,0.5004168895749453
-7.388667,0.9999999999999999,0.9987586572915448,0.0012413427084549677,0.0,0.0,0.0011760317071218924,0.0,0.002142840438916194,0.7073263238514487,0.5006206713542275
-7.0238,1.0,0.9975826255844229,0.00241737441557686,0.0,0.0,0.003806691880331901,0.0,0.005447459221481671,0.70753450442381,0.5012086872077886
-6.6589317,1.0,0.9937759337040911,0.006224066295908761,0.0,0.0,0.0074478170722759775,0.0,0.008219412532637473,0.7082096257929638,0.5031120331479544
-6.2940636,1.0,0.9863281166318151,0.013671883368184739,0.0,0.0,0.01487651456377461,0.0,0.014442489640537176,0.7095361137481879,0.5068359416840924
-5.929196,1.0,0.9714516020680405,0.028548397931959353,0.0,0.0,0.029700397559590537,0.0,0.024314437846122045,0.7122081515420348,0.5142741989659797
-5.564328,0.9999999999999999,0.9417512045084497,0.05824879549154989,0.0,0.0,0.04231590908500386,0.0,0.036973368458426886,0.7176343336170921,0.529124397745775
-5.19946,0.9999999999999999,0.8994352954234459,0.10056470457655375,0.0,0.0,0.05612899599956252,0.0,0.0510092511932729,0.7255840846107577,0.5502823522882769
-4.8345923,0.9999999999999999,0.8433062994238835,0.15669370057611626,0.0,0.0,0.06154277454428477,0.0,0.061338485702142474,0.7365483252556717,0.5783468502880582
-4.4697247,0.9999999999999999,0.7817635248795987,0.21823647512040104,0.0,0.003946464159934868,0.06901562807752704,0.0,0.0710259696296953,0.7491606675340032,0.6091182375602006
-4.1048565,0.9960535358400651,0.7127478968020717,0.28725210319792804,0.003946464159934868,0.0,0.08428414734325856,0.0,0.08232433276452628,0.761968261234869,0.6416528195189967
-3.7399888,0.9960535358400652,0.6284637494588132,0.3715362505411866,0.003946464159934868,0.0,0.07196771389805327,0.0,0.07748271333328204,0.7814847600360519,0.6837948931906259
-3.3751206,0.9960535358400651,0.55649603556076,0.4435039644392399,0.003946464159934868,0.003164319606171862,0.08081658553751148,0.0,0.07929890980861976,0.79939226865947,0.7197787501396525
-3.010253,0.9928892162338934,0.47567945002324846,0.5243205499767514,0.007110783766106729,0.007115870803290144,0.08478196865689054,0.0003730463590833313,0.08174526067711882,0.8193202049623102,0.7586048831053225
-2.645385,0.9857733454306031,0.390897481366358,0.609102518633642,0.014226654569396873,0.014480730378271007,0.0630364778683388,0.0011400828838493459,0.07050557745227759,0.8401600297471367,0.7974379320321225
-2.280517,0.9712926150523321,0.32786100349801917,0.6721389965019807,0.02870738494766788,0.009690506759451772,0.057108374986258315,0.0012346720109476636,0.06374680066331954,0.8521574262294761,0.8217158057771565
-1.9156493,0.9616021082928804,0.27075262851176085,0.729247371488239,0.03839789170711965,0.00813795906079485,0.04590861282015003,0.0046338396809158765,0.05083503941591403,0.8662186648971081,0.8454247398905598
-1.5507814,0.9534641492320853,0.22484401569161083,0.7751559843083891,0.0465358507679145,0.004979506567210924,0.04904576080824391,0.002542811672954641,0.04272093174570712,0.8783648022417283,0.8643100667702374
-1.1859136,0.9484846426648745,0.1757982548833669,0.824201745116633,0.051515357335125425,0.014860082920161248,0.03567982816611821,0.002227025563824629,0.0419702564621845,0.8945250383960969,0.8863431938907538
-0.82104564,0.9336245597447133,0.14011842671724867,0.8598815732827513,0.06637544025528667,0.02651143308153274,0.026556814226613035,0.006079865386814714,0.026314765718007855,0.9009944122629531,0.8967530665137323
-0.45617774,0.9071131266631806,0.11356161249063565,0.8864383875093643,0.09288687333681941,0.018967123867592344,0.024276224534415077,0.016117512566076367,0.024119311623057298,0.8978789051876944,0.8967757570862726
-0.091309875,0.8881460027955883,0.08928538795622057,0.9107146120437793,0.11185399720441176,0.018751549338813508,0.02286700918110099,0.017185094266625487,0.015606562415204993,0.8983410063924719,0.8994303074196839
0.273558,0.8693944534567747,0.06641837877511958,0.9335816212248803,0.13060554654322526,0.017411899966915997,0.013347413428443491,0.03298444379523337,0.013563830203003653,0.8987157796617972,0.9014880373408276
0.6384258,0.8519825534898587,0.05307096534667609,0.9469290346533238,0.14801744651014126,0.05070201412451683,0.010656061312625156,0.030749522245737862,0.013074981901440215,0.8955576972147568,0.8994557940715913
1.0032938,0.8012805393653418,0.04241490403405093,0.957585095965949,0.1987194606346581,0.03234434343066939,0.0077332901220133875,0.044743218271528155,0.011304047089365781,0.8723519644607122,0.8794328176656455
1.3681617,0.7689361959346724,0.03468161391203754,0.9653183860879624,0.23106380406532748,0.04798905351529072,0.008843986407808245,0.0420938638204753,0.009888875403876623,0.8577594833398264,0.8671272910113175
1.7330295,0.7209471424193817,0.025837627504229296,0.9741623724957706,0.2790528575806182,0.04895468985552849,0.008774228983532908,0.06061654225863504,0.005494643671526581,0.8342682169931801,0.8475547574575762
2.0978975,0.6719924525638534,0.01706339852069639,0.9829366014793035,0.3280075474361467,0.0640937117151843,0.005041461641417892,0.06870367611861655,0.00438989113127518,0.8095378944927536,0.8274645270215785
2.4627652,0.607898740848669,0.0120219368792785,0.9879780631207215,0.392101259151331,0.0642485463986344,0.002344246619423107,0.07857938484684111,0.003246082306822115,0.772081564219128,0.7979384019846952
2.8276331,0.5436501944500347,0.009677690259855393,0.9903223097401445,0.4563498055499654,0.08378262950002548,0.004208065951277096,0.09889648244375364,0.002983200343539994,0.7308500302662673,0.7669862520950896
3.192501,0.45986756495000913,0.005469624308578297,0.9945303756914216,0.5401324350499909,0.09247183558397423,0.0018814963843774488,0.12158743793498458,0.0007071334044814126,0.6741381395566114,0.7271989703207153
3.5573688,0.36739572936603493,0.0035881279242008473,0.996411872075799,0.6326042706339651,0.12953202862959992,0.002851696966642163,0.10980407312604126,0.0008218296729870493,0.6031934229953518,0.6819038007209169
3.9222367,0.23786370073643498,0.0007364309575586843,0.9992635690424411,0.762136299263565,0.09104766257068371,0.0007301822942942134,0.10245086296537369,0.00033616727977707776,0.48695948778852044,0.6185636348894381
4.2871046,0.14681603816575128,6.248663264471019e-06,0.9999937513367353,0.8531839618342487,0.08781445619708356,2.7319714503407417e-06,0.08672038337585447,8.654625938709306e-05,0.3831576565441776,0.5734048947512435
