bin_center,tp,fp,tn,fn,test_sig_hist,test_bkg_hist,train_sig_hist,train_bkg_hist,sig,acc
-5.8236566,1.0,1.0,0.0,0.0,0.0,0.23414740663252612,0.0,0.23415253834781538,0.7071067811865475,0.5
-5.540158,1.0,0.7658525933674738,0.23414740663252612,0.0,0.0,0.1322853581624018,0.0,0.13991454318375102,0.7525281949101882,0.6170737033162631
-5.2566595,1.0,0.6335672352050721,0.3664327647949279,0.0,0.0,0.0695083963135345,0.0,0.07535853455247084,0.7824047762144524,0.683216382397464
-4.9731607,1.0,0.5640588388915375,0.4359411611084624,0.0,0.0,0.1278774498337901,0.0,0.1263410991586713,0.7996012355915176,0.7179705805542312
-4.689662,1.0,0.43618138905774756,0.5638186109422525,0.0,0.0,0.08975335114409191,0.0,0.07680796553799779,0.8344404578837958,0.7819093054711262
-4.406163,0.9999999999999998,0.34642803791365556,0.6535719620863444,0.0,0.0,0.07320352138208104,0.0,0.07407384330399393,0.8618038434498252,0.8267859810431722
-4.1226645,1.0,0.27322451653157453,0.7267754834684255,0.0,0.0,0.04572549979705837,0.0,0.04965277410473486,0.8862321556219812,0.8633877417342127
-3.8391657,1.0,0.22749901673451617,0.7725009832654839,0.0,0.0,0.054199688962242275,0.0,0.05077446575698671,0.9025877263134701,0.8862504916327419
-3.5556672,1.0,0.17329932777227386,0.8267006722277261,0.0,0.0,0.037894591984801565,0.0,0.040325873818960516,0.9231995605324218,0.9133503361138631
-3.2721686,1.0,0.13540473578747228,0.8645952642125277,0.0,0.0,0.02449984440357417,0.0,0.020865585185620834,0.9384791951568683,0.9322976321062639
-2.9886699,1.0,0.11090489138389814,0.889095108616102,0.0,0.043421300788077,0.028700545146567006,0.0,0.024934912968174263,0.948771347051897,0.944547554308051
-2.705171,0.956578699211923,0.08220434623733115,0.917795653762669,0.043421300788077,0.0,0.011136054717745762,0.0,0.01828396878661532,0.9385518705392927,0.937187176487296
-2.4216723,0.956578699211923,0.07106829151958538,0.9289317084804148,0.043421300788077,0.0,0.011238807441977094,0.0,0.010065824376219067,0.9436234575894127,0.9427552038461688
-2.1381738,0.956578699211923,0.05982948407760828,0.940170515922392,0.043421300788077,0.0,0.012339057343249032,0.0,0.010724761569050922,0.9488261148750834,0.9483746075671573
-1.854675,0.956578699211923,0.04749042673435924,0.952509573265641,0.043421300788077,0.0,0.002603968906358586,0.0,0.0063910517462952956,0.9546383990998907,0.954544136238782
-1.5711763,0.956578699211923,0.044886457828000666,0.9551135421719996,0.043421300788077,0.0,0.004024877421988655,0.0,0.006890751777566031,0.9558786993177084,0.9558461206919613
-1.2876778,0.956578699211923,0.040861580406012,0.9591384195939879,0.043421300788077,0.0,0.006432041641630615,0.0,0.0048007453653324695,0.9578053416077574,0.9578585594029555
-1.004179,0.956578699211923,0.034429538764381394,0.9655704612356185,0.043421300788077,0.017715021917811432,0.007060205632256963,0.0,0.004857637788978656,0.9609085851790665,0.9610745802237708
-0.72068036,0.9388636772941115,0.027369333132124425,0.9726306668678755,0.06113632270588844,0.03480344791334624,0.001396310016591829,0.0,0.005984829632500384,0.9551280556581043,0.9557471720809935
-0.43718168,0.9040602293807651,0.025973023115532595,0.9740269768844673,0.09593977061923467,0.0,0.00149796096405808,0.0,0.001336601714510565,0.9374500277071625,0.9390436031326164
-0.15368299,0.9040602293807654,0.024475062151474516,0.9755249378485253,0.09593977061923467,0.04271239781960234,0.002262762386971215,0.0,0.0019725098730544867,0.9382058943171164,0.9397925836146455
0.12981568,0.8613478315611629,0.022212299764503302,0.9777877002354965,0.13865216843883701,0.0,0.0025369921578455327,0.0,0.0024012386882644684,0.9163481537648369,0.9195677658983298
0.41331437,0.8613478315611629,0.01967530760665777,0.9803246923933421,0.13865216843883701,0.0,0.0011000879579679355,0.0,0.00241415065414663,0.9176665623189513,0.9208362619772525
0.69681305,0.8613478315611628,0.018575219648689835,0.98142478035131,0.13865216843883701,0.04399246423468735,0.0026617108477236524,0.005529888897440096,0.0036844198785672268,0.9182400207619431,0.9213863059562365
0.9803117,0.8173553673264755,0.015913508800966182,0.9840864911990339,0.18264463267352435,0.0,0.0028176572870284105,0.0,0.0011131040175204518,0.8954025741237631,0.9007209292627548
1.2638104,0.8173553673264755,0.013095851513937771,0.9869041484860623,0.18264463267352435,0.0,0.0016354671859675853,0.010656478933537267,0.0012234856922264045,0.8969203039554434,0.902129757906269
1.5473092,0.8173553673264755,0.011460384327970186,0.98853961567203,0.18264463267352435,0.0,0.0033849257673688464,0.02826900101560753,0.0006396224201955324,0.8978047953522014,0.9029474914992528
1.8308077,0.8173553673264755,0.00807545856060134,0.9919245414393988,0.18264463267352435,0.0,0.0016336323215288516,0.0,0.0007930238576428687,0.8996437703928383,0.9046399543829372
2.1143064,0.8173553673264755,0.006441826239072488,0.9935581737609276,0.18264463267352435,0.0,0.002275285874047972,0.01645298547086879,0.0004891412214185746,0.9005353485979156,0.9054567705437017
2.3978052,0.8173553673264755,0.0041665403650245165,0.9958334596349756,0.18264463267352435,0.035208423483304864,0.0005394753153860189,0.028588816378327084,6.832202727303524e-05,0.901781547019419,0.9065944134807256
2.681304,0.7821469438431707,0.003627065049638498,0.9963729349503616,0.2178530561568292,0.035208423483304864,0.0001829882939293914,0.04014873161003419,0.0007373240191080273,0.882347222477045,0.8892599393967662
2.9648025,0.7469385203598659,0.0034440767557091063,0.996555923244291,0.2530614796401341,0.0,0.00014399628588731889,0.03421772852331759,0.00018270860288546222,0.8622704048575613,0.8717472218020784
3.248301,0.7469385203598657,0.0033000804698217873,0.9966999195301782,0.2530614796401341,0.12881598611356898,0.0005480452601824725,0.0,0.0003382879105414223,0.8623531503856867,0.8718192199450221
3.5317998,0.6181225342462968,0.0027520352096393145,0.9972479647903607,0.38187746575370307,0.0,0.0,0.1060310746425743,0.000377863509122492,0.7844633181170428,0.8076852495183288
