bin_center,tp,fp,tn,fn,test_sig_hist,test_bkg_hist,train_sig_hist,train_bkg_hist,sig,acc
0.0033333334,1903.0,2562.641211235075,0.0,0.0,4.0,1422.9667616863157,32.0,5746.628433299572,28.477173075466506,0.42614260975831547
0.01,1899.0,1139.6744495487592,1422.9667616863157,4.0,4.0,274.3479728880053,11.0,1096.434610580145,34.44949640891453,0.743894684895106
0.016666666,1895.0,865.3264766607541,1697.314734574321,8.0,3.0,131.47215669832332,9.0,527.4391986778726,36.06857535044835,0.8044342491144254
0.023333333,1892.0,733.8543199624307,1828.7868912726442,11.0,1.0,79.45992034434418,5.0,317.6828058819003,36.92205101195869,0.8332032770370228
0.030000001,1891.0,654.3943996180866,1908.2468116169885,12.0,2.0,56.0958993705952,7.0,225.05448290694187,37.48124314260368,0.8507729644868222
0.03666667,1889.0,598.2985002474913,1964.3427109875836,14.0,0.0,44.58432420611318,6.0,166.53545078462366,37.876339785879125,0.8628867678157811
0.043333333,1889.0,553.7141760413782,2008.9270351936968,14.0,0.0,32.05594371106123,6.0,132.8882289111021,38.220435520976196,0.8728706250262404
0.05,1889.0,521.6582323303169,2040.982978904758,14.0,0.0,28.643251709643316,0.0,113.02564551963725,38.4737161282184,0.8800489768451037
0.056666665,1889.0,493.01498062067367,2069.6262306144013,14.0,1.0,22.841670945889273,4.0,91.7727532943617,38.70434424030075,0.8864631176940326
0.06333333,1888.0,470.1733096747844,2092.4679015602906,15.0,2.0,20.14212111062708,7.0,83.31429744477325,38.878914431904306,0.8913541669101985
0.07,1886.0,450.0311885641573,2112.6100226709177,17.0,1.0,18.52771258327908,2.0,76.11572080708697,39.02135715615494,0.8954167685059075
0.07666667,1885.0,431.5034759808782,2131.1377352541967,18.0,1.0,14.02618538308846,8.0,60.31782034248646,39.16470651305893,0.8993417843668282
0.08333333,1884.0,417.47729059778976,2145.163920637285,19.0,1.0,13.177681698056057,5.0,53.0901247349115,39.27150558376164,0.9022587642062108
0.09,1883.0,404.2996088997337,2158.341602335341,20.0,0.0,12.541817430142178,5.0,51.0052374776841,39.37211928030874,0.9049857369122623
0.096666664,1883.0,391.75779146959144,2170.8834197654833,20.0,0.0,12.718392569247756,6.0,44.41949869643346,39.480508658752846,0.9077942512637037
0.10333334,1883.0,379.0393989003437,2183.601812334731,20.0,2.0,10.111836487215854,6.0,43.15990488366547,39.59134332784079,0.9106423064404718
0.11,1881.0,368.9275624131279,2193.713648821947,22.0,1.0,10.297689218664129,3.0,39.219529773711535,39.65560020942384,0.912458806267374
0.11666667,1880.0,358.6298731944638,2204.0113380406115,23.0,0.0,9.89957368109621,1.0,35.956262833035055,39.73440387833974,0.9145408564767085
0.123333335,1880.0,348.7302995133675,2213.9109117217076,23.0,0.0,8.78411232959509,5.0,33.59615052875381,39.822552235009795,0.9167576878818356
0.13,1880.0,339.9461871837725,2222.695024051303,23.0,1.0,7.810486492965263,1.0,32.399498112775895,39.90126144429805,0.918724731787534
0.13666667,1879.0,332.1357006908072,2230.505510544268,24.0,1.0,8.605426088416591,4.0,29.874016531862885,39.959411334320386,0.9202498176981151
0.14333333,1878.0,323.5302746023906,2239.1109366326846,25.0,0.0,6.562789956134881,1.0,31.32742736361452,40.02517660795908,0.9219529160279322
0.15,1878.0,316.9674846462557,2245.6737265888196,25.0,1.0,5.742407756955053,4.0,25.751017017581997,40.084968102775555,0.923422534755837
0.15666667,1877.0,311.2250768893007,2251.4161343457745,26.0,0.0,6.710678619531851,1.0,24.651286114280413,40.1252985961542,0.9244845116439542
0.16333333,1877.0,304.51439826976883,2258.1268129653063,26.0,1.0,5.6064802514540455,2.0,25.013969401364662,40.18696704627176,0.9259872473771
0.17,1876.0,298.90791801831483,2263.73329321676,27.0,0.0,6.2246080660945315,7.0,22.13079379226325,40.226513841899525,0.9270187857460725
