bin_center,tp,fp,tn,fn,test_sig_hist,test_bkg_hist,train_sig_hist,train_bkg_hist,sig,acc
0.0023011914,1903.0,2562.641211235082,0.0,0.0,0.0,1.0866755639871255,0.0,3.2461629097441267,28.47717307546648,0.4261426097583148
0.006881955,1903.0,2561.5545356710954,1.0866755639871255,0.0,0.0,1.3137266581565867,0.0,4.132629994355274,28.480638546104004,0.42638595119856604
0.011462719,1903.0,2560.2408090129384,2.400402222143712,0.0,0.0,1.167385390112944,0.0,5.068535779079544,28.484829785478194,0.42668013664607835
0.016043484,1903.0,2559.0734236228254,3.567787612256656,0.0,0.0,1.2265316956067969,0.0,5.17061373419783,28.488555699008565,0.4269415515996971
0.020624246,1903.0,2557.8468919272186,4.794319307863453,0.0,0.0,1.0505850455098649,0.0,5.232526579519949,28.492471963770278,0.4272162113042253
0.02520501,1903.0,2556.796306881709,5.844904353373318,0.0,0.0,1.5544149198241792,0.0,7.015830879149293,28.495827722670892,0.4274514709222319
0.029785775,1903.0,2555.2418919618844,7.399319273197497,0.0,0.0,1.7668532055421429,0.0,5.362189995409536,28.500794981131097,0.42779955417529614
0.03436654,1903.0,2553.4750387563427,9.16617247873964,0.0,0.0,1.2196377179378943,0.0,6.215970346199629,28.5064442589019,0.4281952091600935
0.038947303,1903.0,2552.2554010384047,10.385810196677534,0.0,0.0,1.6795700562279459,2.0,5.658436204883379,28.51034584841732,0.42846832508236454
0.043528065,1903.0,2550.5758309821767,12.06538025290548,0.0,1.0,1.295722040440518,0.0,6.335121600299711,28.515721372618277,0.42884443457633875
0.04810883,1902.0,2549.280108941736,13.361102293345999,1.0,0.0,1.0754258863938917,0.0,4.352606538442065,28.50808535604508,0.42891065620643665
0.052689593,1902.0,2548.2046830553422,14.436528179739891,1.0,0.0,1.2718791376866239,1.0,5.7888056322114885,28.51152974604122,0.42915147848380375
0.057270356,1902.0,2546.9328039176557,15.708407317426515,1.0,0.0,2.2468357103165535,0.0,7.016663091214415,28.51560495127207,0.4294362929320596
0.06185112,1902.0,2544.685968207339,17.95524302774307,1.0,0.0,1.088055073920677,0.0,5.792363274872997,28.52280826950159,0.42993943136258644
0.06643189,1902.0,2543.5979131334184,19.043298101663748,1.0,0.0,1.7201330627640632,1.0,5.313058418269835,28.52629851852895,0.43018308171926606
0.071012646,1902.0,2541.8777800706544,20.76343116442781,1.0,0.0,1.3053570661286213,0.0,6.086613094759624,28.53181895407936,0.43056827456871316
0.07559341,1902.0,2540.5724230045257,22.06878823055643,1.0,1.0,1.5273937527300918,0.0,6.22274191512001,28.53601038558331,0.43086058579668296
0.08017418,1901.0,2539.0450292517958,23.59618198328652,2.0,0.0,1.878290431536575,0.0,5.755780316022395,28.52912353517098,0.43097868613833223
0.084754944,1901.0,2537.1667388202586,25.474472414823094,2.0,1.0,1.713408028411457,0.0,6.00800504045381,28.53515984639319,0.43139929548482686
0.0893357,1900.0,2535.4533307918477,27.18788044323455,3.0,0.0,1.5232962492912288,1.0,6.080350650570505,28.52887157094438,0.43155905037660275
0.09391647,1900.0,2533.9300345425563,28.71117669252578,3.0,0.0,2.2624292273339384,0.0,7.590498917671054,28.53377176003427,0.43190016516331226
0.098497234,1900.0,2531.6676053152223,30.97360591985972,3.0,0.0,1.5345649881101076,0.0,4.89127082878091,28.54105427847929,0.43240679548140454
0.10307799,1900.0,2530.133040327112,32.50817090796983,3.0,1.0,1.5784157344305072,1.0,7.36849373776284,28.5459970544686,0.4327504336994166
0.10765876,1899.0,2528.554624592682,34.086586642400334,4.0,0.0,1.9945173475051114,1.0,7.577310351908755,28.53927923676649,0.43287995949584085
0.112239525,1899.0,2526.560107245177,36.08110398990545,4.0,0.0,1.8961276821396416,3.0,7.456429215598292,28.54570957260624,0.43332659576892235
0.11682029,1899.0,2524.663979563037,37.97723167204509,4.0,0.0,1.8469404420819857,1.0,7.637379097194064,28.551826731542942,0.43375119944674784
0.12140105,1899.0,2522.817039120955,39.82417211412708,4.0,0.0,2.1875456656195533,0.0,8.191199955897751,28.557788988419183,0.4341647885271772
0.12598181,1899.0,2520.6294934553353,42.01171777974663,4.0,0.0,2.3387981098557136,0.0,8.719641742246063,28.564855614624637,0.43465465001898634
0.13056257,1899.0,2518.29069534548,44.35051588960235,4.0,1.0,2.617133398742298,3.0,9.195260808877364,28.572416650814947,0.43517838177423146
0.13514334,1898.0,2515.6735619467377,46.967649288344646,5.0,2.0,3.2283880405989245,2.0,12.039209133108802,28.569070017742924,0.4355405097021702
0.1397241,1896.0,2512.4451739061387,50.19603732894357,7.0,1.0,2.760395715721172,0.0,13.969179567916623,28.55588412499401,0.4358155851017586
0.14430487,1895.0,2509.6847781904175,52.95643304466474,8.0,0.0,3.5689216769217547,0.0,16.160746110236687,28.55300343269924,0.4362097940478988
0.14888564,1895.0,2506.1158565134956,56.52535472158649,8.0,1.0,3.921952728429415,1.0,14.45487665371317,28.564578086251128,0.4370089898426579
0.1534664,1894.0,2502.1939037850666,60.447307450015906,9.0,0.0,5.811764031549853,5.0,24.10660392126092,28.56548188771904,0.4376633085821656
0.15804717,1894.0,2496.3821397535166,66.25907148156575,9.0,0.0,5.8162628882428065,4.0,24.073058617707684,28.584382399155604,0.43896474856729656
0.16262792,1894.0,2490.565876865274,72.07533436980856,9.0,2.0,5.764568781721275,5.0,28.894729002826747,28.603335151648103,0.440267195990437
0.16720869,1892.0,2484.8013080835526,77.83990315152984,11.0,1.0,9.742838095334863,7.0,38.178068244406596,28.598464535174212,0.44111020343408247
