bin_center,tp,fp,tn,fn,test_sig_hist,test_bkg_hist,train_sig_hist,train_bkg_hist,sig,acc
-8.323631,1.0,1.0,0.0,0.0,0.0,0.00027835424032323367,0.0,9.697301740388416e-05,0.7071067811865475,0.5
-7.9778156,1.0,0.999721645759677,0.00027835424032323367,0.0,0.0,0.005679681058001428,0.0,0.006506754345840527,0.7071559928661881,0.5001391771201615
-7.632001,1.0,0.9940419647016754,0.005958035298324661,0.0,0.0,0.012566530380239707,0.0,0.013563087136123282,0.7081623820536286,0.5029790176491623
-7.2861853,1.0,0.9814754343214358,0.018524565678564368,0.0,0.0,0.025236393350239705,0.0,0.025252370379209212,0.7104044181878209,0.5092622828392822
-6.94037,1.0,0.956239040971196,0.04376095902880407,0.0,0.0,0.035302614777389954,0.0,0.03360020086202113,0.7149720080638151,0.5218804795144021
-6.594555,1.0,0.9209364261938061,0.07906357380619403,0.0,0.0,0.04916061042028951,0.0,0.04828335914998283,0.7215119093282615,0.539531786903097
-6.2487392,1.0,0.8717758157735165,0.12822418422648355,0.0,0.0,0.05631443088303324,0.0,0.06276983582270075,0.7309254506145495,0.5641120921132418
-5.902924,0.9999999999999998,0.8154613848904834,0.1845386151095168,0.0,0.0,0.07982563435139169,0.0,0.06544420367968394,0.7421752921087468,0.5922693075547583
-5.557109,1.0,0.7356357505390917,0.2643642494609085,0.0,0.0,0.08436247600561043,0.0,0.06996905074888615,0.7590505624950583,0.6321821247304542
-5.211293,1.0,0.6512732745334814,0.3487267254665189,0.0,0.0018708322434015368,0.06740085153213472,0.0,0.07619051613332616,0.7781987412658421,0.6743633627332594
-4.865478,0.9981291677565984,0.5838724230013466,0.4161275769986536,0.0018708322434015368,0.0,0.0610042818883344,0.0,0.07074587257466489,0.7935664323308701,0.707128372377626
-4.519663,0.9981291677565984,0.5228681411130122,0.477131858886988,0.0018708322434015368,0.002707331046599812,0.051462696671914505,0.0,0.06280199444383486,0.8093241952472173,0.7376305133217932
-4.173847,0.9954218367099985,0.47140544444109767,0.5285945555589026,0.004578163290001349,0.0,0.060189824746803865,0.0,0.06058157941259573,0.8218975282088318,0.7620081961344506
-3.828032,0.9954218367099985,0.41121561969429377,0.5887843803057065,0.004578163290001349,0.0,0.061643201175338266,0.0,0.05632855596236354,0.8392977808355634,0.7921031085078525
-3.4822168,0.9954218367099985,0.3495724185189555,0.6504275814810447,0.004578163290001349,0.0,0.04621122778462665,0.0,0.05599955522778965,0.8583154874448289,0.8229247090955216
-3.1364014,0.9954218367099986,0.3033611907343288,0.6966388092656713,0.004578163290001349,0.0040453627376749275,0.030148844855151985,0.0,0.052505406654782226,0.8734516335385694,0.846030322987835
-2.790586,0.9913764739723236,0.27321234587917687,0.7267876541208232,0.008623526027676277,0.005065434223803925,0.032658291912201494,0.0,0.04354886673625099,0.881584487438357,0.8590820640465735
-2.4447708,0.9863110397485197,0.2405540539669754,0.7594459460330247,0.013688960251480201,0.0,0.040002764895033,0.0,0.033785034924516844,0.8904622012638959,0.8728784928907722
-2.0989554,0.9863110397485197,0.20055128907194236,0.7994487109280577,0.013688960251480201,0.0,0.03172488241214635,0.0,0.02954516592813653,0.9053441953705549,0.8928798753382887
