bin_center,tp,fp,tn,fn,test_sig_hist,test_bkg_hist,train_sig_hist,train_bkg_hist,sig,acc
-8.704904,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.004803272522181332,0.7071067811865475,0.49999999999999994
-8.313077,0.9999999999999998,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.5
-7.9212503,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.0,5.44846299615005e-05,0.7071067811865475,0.49999999999999994
-7.529423,0.9999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.00029977253327973267,0.7071067811865474,0.49999999999999994
-7.137596,0.9999999999999997,1.0,0.0,0.0,0.0,0.021381921653540876,0.0,0.018815939077271672,0.7071067811865474,0.49999999999999994
-6.7457695,0.9999999999999998,0.9786180783464591,0.021381921653540876,0.0,0.0,0.013100694878646277,0.0,0.030001347123637185,0.7109171866736669,0.5106909608267705
-6.353943,0.9999999999999998,0.9655173834678129,0.03448261653218715,0.0,0.0,0.013659211501525357,0.0,0.01640586498080509,0.7132824777359349,0.5172413082660935
-5.9621162,0.9999999999999998,0.9518581719662875,0.0481418280337125,0.0,0.0,0.01674984416791917,0.0,0.023347590213654713,0.715773921645397,0.5240709140168562
-5.5702896,0.9999999999999998,0.9351083277983684,0.06489167220163168,0.0,0.0,0.06928004945448503,0.0,0.062074008153233357,0.71886503273185,0.5324458361008158
-5.1784625,0.9999999999999998,0.8658282783438833,0.1341717216561167,0.0,0.0022165492400081526,0.062489047221133326,0.0,0.0697925603040943,0.7320894772654232,0.5670858608280583
-4.786636,0.9977834507599916,0.80333923112275,0.19666076887725004,0.0022165492400081526,0.0,0.0892235153689481,0.0,0.05738087364337349,0.743472054103547,0.5972221098186209
-4.394809,0.9977834507599915,0.7141157157538018,0.28588428424619816,0.0022165492400081526,0.0,0.043222051675638765,0.0,0.10013987925172786,0.7626007116411186,0.6418338675030949
-4.002982,0.9977834507599915,0.6708936640781631,0.3291063359218369,0.0022165492400081526,0.0,0.08400416420376135,0.0,0.08702823546617369,0.7724140084899643,0.6634448933409144
-3.6111555,0.9977834507599915,0.5868894998744018,0.41311050012559825,0.0022165492400081526,0.0,0.03975620622104584,0.0,0.09218381742807419,0.7926226416812878,0.705446975442795
-3.2193289,0.9977834507599916,0.547133293653356,0.45286670634664405,0.0022165492400081526,0.0015733598715325784,0.061181359327354176,0.0003243850228138155,0.07998230860034976,0.8027563623791505,0.725325078553318
-2.8275018,0.996210090888459,0.48595193432600176,0.5140480656739982,0.003789909111540731,0.002155136398879204,0.0273529925111226,0.0,0.07289530819847086,0.8182821838458464,0.7551290782812288
-2.4356751,0.9940549544895798,0.45859894181487915,0.541401058185121,0.005945045510419935,0.004085645603670568,0.11089753222286204,0.0,0.0628939666797842,0.8247632808979557,0.7677280063373504
-2.0438485,0.9899693088859094,0.3477014095920171,0.652298590407983,0.010030691114090502,0.0016788632444496466,0.06479113295052864,0.002363938987618804,0.05132521598462675,0.8559474856410187,0.8211339496469462
-1.6520216,0.9882904456414596,0.28291027664148843,0.7170897233585116,0.01170955435854015,0.007533440798593488,0.07241775145310626,0.0022500204453884385,0.033267775679601305,0.8765516898608051,0.8526900844999857
-1.2601948,0.9807570048428662,0.2104925251883822,0.7895074748116179,0.01924299515713364,0.016634952232709468,0.029408218036876342,0.005033099556859011,0.033660276536218066,0.8985868266443082,0.8851322398272421
-0.8683681,0.9641220526101567,0.18108430715150586,0.8189156928484942,0.03587794738984311,0.017009921842742363,0.0405874128654486,0.004400458978647136,0.030241159909433688,0.9009281172696278,0.8915188727293255
-0.4765413,0.9471121307674143,0.14049689428605724,0.8595031057139428,0.05288786923258547,0.015930624598935374,0.03762197291704535,0.009950792836487357,0.029264369252606146,0.9081654962074422,0.9033076182406787
-0.084714524,0.931181506168479,0.10287492136901188,0.8971250786309882,0.06881849383152085,0.020326037347064972,0.01740292808527366,0.015080740731645217,0.013983672942647938,0.9157189946629368,0.9141532923997336
0.30711225,0.9108554688214141,0.08547199328373824,0.9145280067162619,0.08914453117858581,0.03432443733933028,0.018087351847060007,0.020594475814597956,0.01330400594632096,0.9125326655271765,0.9126917377688379
0.698939,0.8765310314820838,0.06738464143667823,0.9326153585633218,0.12346896851791608,0.0405581853610229,0.013871758317797604,0.026198522036522637,0.006779162530014992,0.9021955844634741,0.9045731950227028
